file_index,text,Arg1_RawText,Arg1_CharacterSpanList,Arg2_RawText,Arg2_CharacterSpanList,Connective_RawText,Connective_CharacterSpanList,Sense,Type
925,The third one is s-... uh... caustic soda.,nan,nan,nan,nan,nan,nan,nan,nan
926,The fourth one is ST-... STPP.,nan,nan,nan,nan,nan,nan,nan,nan
927,"Soda ash, nitrosol, perfume, liquid gel, or foam booster, or formalin, with colour, and perfume.",nan,nan,nan,nan,nan,nan,nan,nan
928,That was how I started mixing soap.,nan,nan,nan,nan,nan,nan,nan,nan
929,"And I thank God that even though I haven't had as much business I wanted, at least I'm putting some bread on the table for my children.",that at least I 'm putting some bread on the table for my children,"[[16, 20], [74, 134]]","I thank God even though I haven't had as much business I wanted ,","[[4, 15], [21, 73]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
929,"And I thank God that even though I haven't had as much business I wanted, at least I'm putting some bread on the table for my children.",God that at least I 'm putting some bread on the table for my children,"[[12, 20], [74, 134]]",even I haven't had as much business I wanted,"[[21, 25], [33, 72]]",though,"[[26, 32]]",Comparison.Concession,Explicit
93,"""So if they pay me, I will get the money for my graduation.""",I will get the money for my graduation,"[[20, 58]]",if they pay me,"[[4, 18]]",So,"[[1, 3]]",Contingency.Cause,Explicit
93,"""So if they pay me, I will get the money for my graduation.""",I will get the money for my graduation,"[[20, 58]]",So they pay me,"[[1, 3], [7, 18]]",if,"[[4, 6]]",Contingency.Condition,Explicit
930,And I don't...,,[],I don't ...,"[[4, 14]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
931,That my clothes won't get dirty and the whole house won't be smelling.,That my clothes won't get dirty,"[[0, 31]]",the whole house won't be smelling,"[[36, 69]]",and,"[[32, 35]]",Expansion.Conjunction,Explicit
932,I wash as I like.,,[],I wash I like,"[[0, 6], [10, 16]]",as,"[[7, 9]]",Temporal.Synchrony,Explicit
933,My children wash too.,nan,nan,nan,nan,nan,nan,nan,nan
934,We're clean.,nan,nan,nan,nan,nan,nan,nan,nan
935,"Even my scent, my scent is fantastic because I add an exotic perfume to it.","Even my scent , my scent is fantastic","[[0, 36]]",I add an exotic perfume to it,"[[45, 74]]",because,"[[37, 44]]",Contingency.Cause,Explicit
936,The perfumes I put into it range from Ambi Pur.,nan,nan,nan,nan,nan,nan,nan,nan
937,"I put in lemon fruit, I put in uh... flavor, and some other perfumes.",nan,nan,nan,nan,nan,nan,nan,nan
938,"This means if anyone opens up my soap and sniffs it, they will ti-... they will know it's a good one.",This means they will ti -... they will know it 's a good one,"[[0, 10], [53, 100]]",anyone opens up my soap and sniffs it,"[[14, 51]]",if,"[[11, 13]]",Contingency.Condition,Explicit
939,"And my soap doesn't ruin clothes, it doesn't wash the color off clothes, it makes clothes better.",,[],"my soap doesn't ruin clothes , it doesn't wash the color off clothes , it makes clothes better","[[4, 96]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
94,"My boss said ""okay"", I should go.",nan,nan,nan,nan,nan,nan,nan,nan
940,You can wash ankara and jeans with it.,nan,nan,nan,nan,nan,nan,nan,nan
941,You can wash any kind of clothing with my soap.,nan,nan,nan,nan,nan,nan,nan,nan
942,And I make it in different colors.,,[],I make it in different colors,"[[4, 33]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
943,"I make it in lemon, pink, blue, and green, so that it will entice my customers.","I make it in lemon , pink , blue , and green","[[0, 41]]",it will entice my customers,"[[51, 78]]",so that,"[[43, 50]]",Contingency.Cause,Explicit
944,"Or if they see it... ah, what color is this one?",what color is this one,"[[25, 47]]",if they see it ah,"[[3, 17], [21, 23]]",Or,"[[0, 2]]",Expansion.Alternative,Explicit
944,"Or if they see it... ah, what color is this one?",what color is this one,"[[25, 47]]",Or they see it,"[[0, 2], [6, 17]]",if,"[[3, 5]]",Contingency.Condition,Explicit
945,Sometimes I even use orange.,nan,nan,nan,nan,nan,nan,nan,nan
946,That's it!,nan,nan,nan,nan,nan,nan,nan,nan
947,So soap making is a good business!,,[],soap making is a good business,"[[3, 33]]",So,"[[0, 2]]",Contingency.Cause,Explicit
948,Any woman who doesn't want her husband to mistreat her all around the house should find herself a bit of work... she should do something.,nan,nan,nan,nan,nan,nan,nan,nan
949,It's not good to be idle.,nan,nan,nan,nan,nan,nan,nan,nan
95,"As long as place I was going was good, I should be careful there.",nan,nan,nan,nan,nan,nan,nan,nan
950,That's it!,nan,nan,nan,nan,nan,nan,nan,nan
951,"First of all, if I want to do like fifty liters, I will buy two liters of sulfuric acid.",First of all I will buy two liters of sulfuric acid,"[[0, 12], [49, 87]]",I want to do like fifty liters,"[[17, 47]]",if,"[[14, 16]]",Contingency.Condition,Explicit
952,"And the two liters go for one thousand, eight hundred naira.",,[],"the two liters go for one thousand , eight hundred naira","[[4, 59]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
953,A liter is nine hundred.,nan,nan,nan,nan,nan,nan,nan,nan
954,I will buy Texapon for six hundred naira.,nan,nan,nan,nan,nan,nan,nan,nan
955,"When I have bought all those things, I will...",I will ...,"[[37, 46]]",I have bought all those things,"[[5, 35]]",When,"[[0, 4]]",Temporal.Asynchronous,Explicit
956,"First of all, I will mix sulfuric acid with Texapon.",nan,nan,nan,nan,nan,nan,nan,nan
957,"I will stir the mixture very well, so that everything will dissolve.",I will stir the mixture very well,"[[0, 33]]",everything will dissolve,"[[43, 67]]",so that,"[[35, 42]]",Contingency.Cause,Explicit
958,Because sulfuric acid is a very strong acid.,,[],sulfuric acid is a very strong acid,"[[8, 43]]",Because,"[[0, 7]]",Contingency.Cause,Explicit
959,"So when I have stirred it very well, in order to dissolve it...",,[],"when I have stirred it very well , in order to dissolve it","[[3, 60]]",So,"[[0, 2]]",Contingency.Cause,Explicit
959,"So when I have stirred it very well, in order to dissolve it...",So,"[[0, 2]]","I have stirred it very well , in order to dissolve it","[[8, 60]]",when,"[[3, 7]]",Temporal.Synchrony,Explicit
96,"I said ""okay.""",nan,nan,nan,nan,nan,nan,nan,nan
960,"Because for fifty liters of soap, I will use ten spoons of caustic soda.",,[],"for fifty liters of soap , I will use ten spoons of caustic soda","[[8, 71]]",Because,"[[0, 7]]",Contingency.Cause,Explicit
961,I will soak it in three liters of water.,nan,nan,nan,nan,nan,nan,nan,nan
962,"So when it has dissolved completely, I will pour it in.",I will pour it in,"[[37, 54]]",when it has dissolved completely,"[[3, 35]]",So,"[[0, 2]]",Contingency.Cause,Explicit
962,"So when it has dissolved completely, I will pour it in.",So I will pour it in,"[[0, 2], [37, 54]]",it has dissolved completely,"[[8, 35]]",when,"[[3, 7]]",Contingency.Condition,Explicit
963,"When I have poured it in with, with the stuff I've mixed earlier (that sulfuric acid, and Texapon), I will pour the caustic soda into it.",", I will pour the caustic soda into it","[[98, 136]]","I have poured it in with , with the stuff I 've mixed earlier ( that sulfuric acid , and Texapon )","[[5, 98]]",When,"[[0, 4]]",Temporal.Asynchronous,Explicit
964,I will stir it very well.,nan,nan,nan,nan,nan,nan,nan,nan
965,"In fact, as you are stirring it, you will notice smoke coming off of it because the mixture is really hot.",you will notice smoke coming off of it because the mixture is really hot,"[[33, 105]]",as you are stirring it,"[[9, 31]]",In fact,"[[0, 7]]",Expansion.Conjunction,Explicit
965,"In fact, as you are stirring it, you will notice smoke coming off of it because the mixture is really hot.",In fact you will notice smoke coming off of it because the mixture is really hot,"[[0, 7], [33, 105]]",you are stirring it,"[[12, 31]]",as,"[[9, 11]]",Temporal.Synchrony,Explicit
965,"In fact, as you are stirring it, you will notice smoke coming off of it because the mixture is really hot.","In fact , as you are stirring it , you will notice smoke coming off of it","[[0, 71]]",the mixture is really hot,"[[80, 105]]",because,"[[72, 79]]",Contingency.Cause,Explicit
966,"So afterwards, I will also mix in my soda ash.",,[],"afterwards , I will also mix in my soda ash","[[3, 45]]",So,"[[0, 2]]",Contingency.Cause,Explicit
966,"So afterwards, I will also mix in my soda ash.",,[],"So , I will also mix in my soda ash","[[0, 2], [13, 45]]",afterwards,"[[3, 13]]",Temporal.Asynchronous,Explicit
966,"So afterwards, I will also mix in my soda ash.",,[],"So afterwards , I will mix in my soda ash","[[0, 21], [27, 45]]",also,"[[22, 26]]",Expansion.Conjunction,Explicit
967,I will pour it into three liters of water.,nan,nan,nan,nan,nan,nan,nan,nan
968,I will mix that too.,nan,nan,nan,nan,nan,nan,nan,nan
969,"When it has dissolved completely, I will pour it in.",I will pour it in,"[[34, 51]]",it has dissolved completely,"[[5, 32]]",When,"[[0, 4]]",Temporal.Asynchronous,Explicit
97,I was there.,nan,nan,nan,nan,nan,nan,nan,nan
970,I'll stir it very well.,nan,nan,nan,nan,nan,nan,nan,nan
971,"After that sulfuric... after uh... the soda ash, I will add the STP-... STPP.",nan,nan,nan,nan,nan,nan,nan,nan
972,I will put that into three liters of water because I don't like my soap to be watery.,I will put that into three liters of water,"[[0, 42]]",I don't like my soap to be watery,"[[51, 84]]",because,"[[43, 50]]",Contingency.Cause,Explicit
973,"So when I've done all that... all those things, then I'll add three liters of water at intervals till it gets to the uh... perfume.",then I 'll add three liters of water at intervals till it gets ...,"[[48, 109], [119, 122]]",when I 've done all that ... all those things to the uh perfume,"[[3, 46], [110, 119], [123, 130]]",So,"[[0, 2]]",Contingency.Cause,Explicit
973,"So when I've done all that... all those things, then I'll add three liters of water at intervals till it gets to the uh... perfume.",So then I 'll add three liters of water at intervals till it gets,"[[0, 2], [48, 109]]",I 've done all that ... all those things to the uh ... perfume,"[[8, 46], [110, 130]]",when,"[[3, 7]]",Temporal.Synchrony,Explicit
973,"So when I've done all that... all those things, then I'll add three liters of water at intervals till it gets to the uh... perfume.","So when I 've done all that ... all those things , then I 'll add three liters of water at intervals","[[0, 96]]",it gets to the uh ... perfume,"[[102, 130]]",till,"[[97, 101]]",Temporal.Asynchronous,Explicit
974,"When I've mixed everything in that order, if the water doesn't get to the measurement I wanted, I can add more water to it because if the soap is really thick, people will buy it.",I can add more water to it because if the,"[[96, 137]]",I 've mixed everything in that order if the water doesn't get to the measurement I wanted,"[[5, 40], [42, 94]]",When,"[[0, 4]]",Temporal.Synchrony,Explicit
974,"When I've mixed everything in that order, if the water doesn't get to the measurement I wanted, I can add more water to it because if the soap is really thick, people will buy it.",When I 've mixed everything in that order I can add more water to it because if,"[[0, 40], [96, 133]]",the water doesn't get to the measurement I wanted,"[[45, 94]]",if,"[[42, 44]]",Contingency.Condition,Explicit
974,"When I've mixed everything in that order, if the water doesn't get to the measurement I wanted, I can add more water to it because if the soap is really thick, people will buy it.",I can add more water to it people will buy it,"[[96, 122], [160, 178]]",if the soap is really thick,"[[131, 158]]",because,"[[123, 130]]",Contingency.Cause,Explicit
974,"When I've mixed everything in that order, if the water doesn't get to the measurement I wanted, I can add more water to it because if the soap is really thick, people will buy it.",I can add more water to it because people will buy it,"[[96, 130], [160, 178]]",the soap is really thick,"[[134, 158]]",if,"[[131, 133]]",Contingency.Condition,Explicit
975,"If it's too watery, it won't lather very well.",it won't lather very well,"[[20, 45]]",it 's too watery,"[[3, 18]]",If,"[[0, 2]]",Contingency.Condition,Explicit
976,So that's how I do mine.,nan,nan,nan,nan,nan,nan,nan,nan
977,And I thank God for my life because I am not a liability to my husband.,for,"[[16, 19]]",I thank God my life because I am not a liability to my husband,"[[4, 15], [20, 70]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
977,And I thank God for my life because I am not a liability to my husband.,And I thank God for my life,"[[0, 27]]",I am not a liability to my husband,"[[36, 70]]",because,"[[28, 35]]",Contingency.Cause,Explicit
978,People are buying it!,nan,nan,nan,nan,nan,nan,nan,nan
979,"Even this sister of mine, she uses my soap to wash clothes.",nan,nan,nan,nan,nan,nan,nan,nan
98,I went to work.,nan,nan,nan,nan,nan,nan,nan,nan
980,All the people in my compound buy soap from me.,nan,nan,nan,nan,nan,nan,nan,nan
981,They are buying it.,nan,nan,nan,nan,nan,nan,nan,nan
982,"Even the people on the street, they buy it because they know that my soap okay.","Even the people on the street , they buy it","[[0, 42]]",they know that my soap okay,"[[51, 78]]",because,"[[43, 50]]",Contingency.Cause,Explicit
983,I can bring out one for you to smell.,nan,nan,nan,nan,nan,nan,nan,nan
984,The thing is really great.,nan,nan,nan,nan,nan,nan,nan,nan
985,"You can use it to wash plates; you can use it to wash clothes, you can use it to wash your toilet, mop your kitchen.",nan,nan,nan,nan,nan,nan,nan,nan
986,"Anywhere, anywhere; you can use it for anything, anything.",nan,nan,nan,nan,nan,nan,nan,nan
987,Nothing wrong with it.,nan,nan,nan,nan,nan,nan,nan,nan
988,No problems at all.,nan,nan,nan,nan,nan,nan,nan,nan
989,"So, I am alright.",,[],", I am alright","[[2, 16]]",So,"[[0, 2]]",Contingency.Cause,Explicit
99,"After I worked and the woman paid me, I started completing the junior WAEC.",I started completing the junior WAEC,"[[38, 74]]",I worked and the woman paid me,"[[6, 36]]",After,"[[0, 5]]",Temporal.Asynchronous,Explicit
99,"After I worked and the woman paid me, I started completing the junior WAEC.",After I worked I started completing the junior WAEC,"[[0, 14], [38, 74]]",the woman paid me,"[[19, 36]]",and,"[[15, 18]]",Expansion.Conjunction,Explicit
990,Okay.,nan,nan,nan,nan,nan,nan,nan,nan
991,"Good, it's good.",nan,nan,nan,nan,nan,nan,nan,nan
992,Let me talk as a m-... about my life as a mother now as uh... motherhood.,nan,nan,nan,nan,nan,nan,nan,nan
993,I just gave birth uh... like seven months ago.,nan,nan,nan,nan,nan,nan,nan,nan
994,"Kai, when I was pregnant, it was not easy at all.","Kai , it was not easy at all","[[0, 3], [24, 48]]",I was pregnant,"[[10, 24]]",when,"[[5, 9]]",Temporal.Synchrony,Explicit
995,"Pregnant woman go through some tough times, man!",nan,nan,nan,nan,nan,nan,nan,nan
996,"If I don't throw up today, if I don't get dizzy...",I don't throw up today,"[[3, 25]]",if I don't get dizzy,"[[27, 47]]",If,"[[0, 2]]",Contingency.Condition,Explicit
996,"If I don't throw up today, if I don't get dizzy...",If I don't throw up today,"[[0, 25]]",I don't get dizzy,"[[30, 47]]",if,"[[27, 29]]",Contingency.Condition,Explicit
997,"Mtschew, it was not easy at all, at all, man!",nan,nan,nan,nan,nan,nan,nan,nan
998,"At that time uh... ah that was how, any...",nan,nan,nan,nan,nan,nan,nan,nan
999,I couldn't do anything.,nan,nan,nan,nan,nan,nan,nan,nan
